,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
4299,11573500,61163169,Private room,,MK18,0,,1,1.0,1.0,495.0,1.0,1.352206,103.851478,2016-06-11 04:25:39.666394
4300,11574005,60482050,Entire home/apt,,TS27,2,,5,2.0,1.0,213.0,2.0,1.30117,103.840938,2016-06-11 05:00:49.777987
4301,11574309,59167155,Private room,,TS27,0,,3,1.0,2.0,76.0,1.0,1.305365,103.833458,2016-06-11 04:28:51.052165
4302,11574385,29366514,Private room,,MK10,1,,2,1.0,1.0,46.0,2.0,1.357223,103.766197,2016-06-11 05:51:28.749500
4303,11574411,59167155,Private room,,TS21,0,,3,1.0,2.0,76.0,1.0,1.303345,103.834677,2016-06-11 02:26:24.157523
4304,11574473,59167155,Private room,,TS27,0,,3,1.0,2.0,76.0,1.0,1.303704,103.83451,2016-06-11 03:48:51.241132
4305,11574514,59167155,Private room,,TS27,0,,4,1.0,2.0,99.0,1.0,1.305504,103.834619,2016-06-11 05:09:28.562440
4306,11574530,60482050,Entire home/apt,,TS23,2,,4,1.0,1.0,137.0,2.0,1.266564,103.84159,2016-06-11 02:52:52.617467
4307,11574540,655034,Entire home/apt,,TS24,0,,4,1.0,1.0,91.0,1.0,1.292414,103.827791,2016-06-11 05:04:05.056457
4308,11574583,59167155,Private room,,TS21,0,,3,1.0,2.0,76.0,1.0,1.303613,103.832806,2016-06-11 04:36:54.672331
4309,11574630,59167155,Private room,,TS27,0,,2,1.0,1.0,123.0,1.0,1.305526,103.83305,2016-06-11 04:10:14.649659
4310,11576431,229339,Entire home/apt,,MK01,8,4.5,2,1.0,1.0,111.0,1.0,1.282421,103.829745,2016-06-11 05:56:49.827466
4311,11580270,52042004,Private room,,MK10,1,,2,1.0,1.0,49.0,2.0,1.351068,103.745301,2016-06-11 02:14:45.661523
4312,11581560,61230299,Entire home/apt,,TS30,0,,2,1.0,1.0,181.0,2.0,1.281163,103.851693,2016-06-11 05:34:55.811018
4313,11582622,23453437,Private room,,MK05,8,5.0,2,1.0,1.0,45.0,2.0,1.318252,103.763873,2016-06-11 03:47:57.373300
4314,11590553,4170291,Entire home/apt,,TS20,3,5.0,4,3.0,2.0,191.0,3.0,1.294393,103.843657,2016-06-11 04:54:13.337033
4315,11591484,26822672,Entire home/apt,,TS29,0,,2,1.0,1.0,87.0,7.0,1.322763,103.85255,2016-06-11 03:59:49.066851
4316,11591661,61311638,Private room,,TS26,1,,2,1.0,,35.0,7.0,1.315535,103.831338,2016-06-11 05:57:34.406284
4317,11592350,22307468,Entire home/apt,,TS26,1,,4,1.0,1.0,110.0,3.0,1.314191,103.827084,2016-06-11 04:33:27.456791
4318,11594193,49233798,Entire home/apt,,TS24,2,,4,1.0,1.0,107.0,1.0,1.295644,103.82867,2016-06-11 04:46:22.865238
4319,11594329,45662056,Private room,,TS22,0,,1,1.0,1.0,45.0,1.0,1.282282,103.840282,2016-06-11 04:56:31.881072
4320,11595212,51559496,Private room,,TS19,13,5.0,2,1.0,1.0,53.0,2.0,1.30333,103.847601,2016-06-11 03:32:27.453185
4321,11595244,51549370,Entire home/apt,,MK01,1,,2,1.0,1.0,108.0,1.0,1.282818,103.831497,2016-06-11 05:04:39.107060
4322,11595551,22389837,Private room,,MK04,1,,3,1.0,,45.0,1.0,1.318069,103.783858,2016-06-11 03:51:11.981590
4323,11597350,26822672,Entire home/apt,,TS29,0,,2,1.0,1.0,87.0,7.0,1.322849,103.852001,2016-06-11 05:59:29.179652
4324,11597412,26822672,Entire home/apt,,MK17,0,,2,1.0,1.0,87.0,7.0,1.324284,103.852358,2016-06-11 04:53:20.748624
4325,11597454,26822672,Entire home/apt,,MK17,0,,2,1.0,1.0,110.0,7.0,1.325117,103.852497,2016-06-11 04:49:19.889312
4326,11597512,26822672,Entire home/apt,,MK17,0,,2,1.0,1.0,110.0,7.0,1.325043,103.852102,2016-06-11 02:29:53.469516
4327,11597549,26822672,Entire home/apt,,TS29,0,,2,1.0,1.0,110.0,7.0,1.323174,103.851975,2016-06-11 05:31:20.351073
4328,11597597,26822672,Entire home/apt,,MK17,0,,2,1.0,1.0,110.0,7.0,1.323523,103.853597,2016-06-11 05:19:00.088699
4329,11597945,26822672,Entire home/apt,,MK17,0,,2,1.0,1.0,92.0,7.0,1.324183,103.85315,2016-06-11 02:48:44.661873
4330,11598066,26822672,Entire home/apt,,MK17,0,,2,1.0,1.0,94.0,7.0,1.325098,103.853458,2016-06-11 02:44:23.308332
4331,11598100,26822672,Entire home/apt,,MK17,0,,2,1.0,1.0,94.0,7.0,1.325048,103.852318,2016-06-11 04:51:54.168757
4332,11598151,26822672,Entire home/apt,,MK17,0,,2,1.0,1.0,94.0,7.0,1.323075,103.852461,2016-06-11 01:49:27.327500
4333,11598227,26822672,Entire home/apt,,MK17,0,,2,1.0,1.0,94.0,7.0,1.325155,103.851844,2016-06-11 05:37:38.721901
4334,11598229,26822672,Entire home/apt,,MK17,0,,2,1.0,1.0,94.0,7.0,1.324747,103.853066,2016-06-11 04:55:03.946628
4335,11598285,26822672,Entire home/apt,,MK17,0,,2,1.0,1.0,94.0,7.0,1.324918,103.851778,2016-06-11 04:32:41.810150
4336,11599931,50945552,Private room,,TS21,0,,1,1.0,1.0,38.0,1.0,1.294389,103.833205,2016-06-11 02:01:01.440830
4337,11600153,61378042,Entire home/apt,,MK24,0,,4,2.0,1.0,54.0,3.0,1.315123,103.885614,2016-06-11 05:48:27.244016
4338,11600882,61383139,Entire home/apt,,MK23,0,,2,1.0,1.0,114.0,5.0,1.329779,103.905358,2016-06-11 04:28:45.739731
4339,11602598,46685310,Entire home/apt,,TS20,3,4.5,2,1.0,1.0,88.0,2.0,1.297942,103.839225,2016-06-11 02:39:15.405513
4340,11607593,3936896,Private room,,MK18,0,,2,1.0,1.0,45.0,2.0,1.362237,103.868666,2016-06-11 03:30:08.334791
4341,11610568,33073125,Private room,,MK21,0,,1,1.0,1.0,38.0,1.0,1.393501,103.893558,2016-06-11 04:49:14.006794
4342,11612692,2792355,Private room,,MK34,1,,1,1.0,1.0,123.0,1.0,1.250913,103.847436,2016-06-11 03:45:14.275290
4343,11612771,26823765,Entire home/apt,,TS27,3,5.0,3,1.0,1.0,114.0,3.0,1.305421,103.838896,2016-06-11 05:45:22.645553
4344,11613227,54141299,Private room,,MK17,0,,3,1.0,0.0,54.0,1.0,1.326324,103.851579,2016-06-11 04:59:18.247077
4345,11615621,61501735,Entire home/apt,,MK31,0,,3,1.0,1.0,113.0,1.0,1.365714,104.013788,2016-06-11 04:27:40.138281
4346,11616920,46685310,Entire home/apt,,TS20,5,4.5,2,1.0,1.0,92.0,2.0,1.296218,103.837736,2016-06-11 02:12:25.325418
4347,11617126,45661681,Private room,,MK17,0,,3,1.0,1.0,67.0,3.0,1.323074,103.841112,2016-06-11 04:49:04.544822
4348,11621876,61415440,Private room,,MK24,4,4.5,2,1.0,,45.0,3.0,1.314149,103.886163,2016-06-11 03:35:40.785756
4349,11626258,15401676,Entire home/apt,,MK26,0,,4,2.0,1.0,64.0,2.0,1.306296,103.902938,2016-06-11 02:08:47.024361
4350,11626971,16383223,Entire home/apt,,TS16,0,,2,1.0,1.0,391.0,2.0,1.30549,103.855457,2016-06-11 05:13:03.879548
4351,11628553,476532,Private room,,MK27,0,,1,1.0,1.0,76.0,3.0,1.322195,103.946519,2016-06-11 03:40:37.677539
4352,11631617,57979805,Private room,,MK27,0,,1,1.0,0.0,38.0,1.0,1.320843,103.954768,2016-06-11 02:51:20.249815
4353,11632254,30184802,Private room,,TS21,0,,2,1.0,,45.0,1.0,1.293921,103.838416,2016-06-11 05:08:46.674876
4354,11632312,30184802,Private room,,TS21,2,,2,1.0,,37.0,1.0,1.29542,103.836439,2016-06-11 05:19:25.561003
4355,11632331,61619807,Entire home/apt,,TS20,1,,3,1.0,1.0,99.0,2.0,1.296428,103.838579,2016-06-11 05:12:09.288225
4356,11632451,30184802,Private room,,TS21,7,3.5,2,1.0,,30.0,1.0,1.294959,103.837542,2016-06-11 02:00:31.373997
4357,11632812,61619807,Entire home/apt,,TS21,2,,2,1.0,1.0,92.0,2.0,1.29481,103.839898,2016-06-11 03:36:18.543261
4358,11634013,47937075,Private room,,TS27,0,,6,1.0,1.0,107.0,1.0,1.316947,103.835504,2016-06-11 03:26:09.397384
4359,11635459,41039458,Entire home/apt,,TS18,0,,3,1.0,1.0,94.0,7.0,1.313313,103.85516,2016-06-11 02:46:10.918153
4360,11640051,50896109,Entire home/apt,,MK24,2,,12,2.0,2.0,191.0,1.0,1.34565,103.879492,2016-06-11 05:49:18.983151
4361,11640425,10565644,Entire home/apt,,TS30,0,,2,1.0,1.0,176.0,1.0,1.281186,103.853456,2016-06-11 03:08:02.727792
4362,11640514,5820686,Private room,,TS17,0,,2,1.0,1.0,53.0,1.0,1.311782,103.858225,2016-06-11 04:06:13.460979
4363,11641607,61723091,Private room,,MK17,0,,2,1.0,1.0,61.0,1.0,1.327693,103.811043,2016-06-11 03:17:00.543142
4364,11641998,61727432,Entire home/apt,,MK31,3,4.0,2,2.0,2.0,77.0,1.0,1.355093,103.966834,2016-06-11 04:01:41.861411
4365,11642282,55844797,Private room,,TS12,4,5.0,2,1.0,1.0,75.0,,1.302211,103.851093,2016-06-11 04:10:42.397337
4366,11642766,61733239,Private room,,MK17,1,,2,1.0,1.0,38.0,1.0,1.342632,103.837683,2016-06-11 05:20:01.737687
4367,11644991,61751828,Private room,,MK10,0,,2,1.0,,45.0,1.0,1.350896,103.766249,2016-06-11 06:00:27.435427
4368,11646465,61762641,Shared room,,TS06,0,,6,1.0,5.0,31.0,1.0,1.282634,103.844337,2016-06-11 03:15:23.902464
4369,11649090,59426726,Private room,,TS03,0,,1,1.0,1.0,72.0,1.0,1.282146,103.845238,2016-06-11 03:08:14.896731
4370,11649524,59426726,Private room,,TS06,0,,2,1.0,1.0,92.0,1.0,1.283945,103.842908,2016-06-11 04:47:09.104224
4371,11649702,41967790,Private room,,MK18,4,4.0,3,1.0,1.0,34.0,2.0,1.36922,103.845995,2016-06-11 04:58:25.317900
4372,11649707,59426726,Private room,,TS06,1,,3,1.0,1.0,102.0,1.0,1.282973,103.844868,2016-06-11 04:48:41.522264
4373,11651415,49695199,Private room,,MK17,6,4.5,2,1.0,1.0,61.0,2.0,1.328194,103.848983,2016-06-11 02:54:30.715513
4374,11651967,49695199,Private room,,MK17,8,4.0,2,1.0,1.0,54.0,1.0,1.328923,103.841271,2016-06-11 05:37:44.297635
4375,11659153,8838259,Private room,,TS26,6,5.0,4,1.0,0.0,44.0,1.0,1.318885,103.828343,2016-06-11 04:18:09.096344
4376,11659317,8838259,Private room,,TS26,4,5.0,4,1.0,0.0,67.0,1.0,1.318764,103.828061,2016-06-11 04:56:59.862424
4377,11659884,23375466,Entire home/apt,,MK05,0,,8,4.0,3.0,228.0,2.0,1.337105,103.774314,2016-06-11 05:37:11.619048
4378,11660178,24496358,Private room,,MK28,0,,4,1.0,1.0,151.0,3.0,1.32528,103.915302,2016-06-11 05:40:28.319728
4379,11662305,48682894,Shared room,,TS27,0,,1,1.0,2.0,23.0,1.0,1.306743,103.834996,2016-06-11 05:44:58.969512
4380,11671761,46685310,Private room,,TS21,4,4.5,2,1.0,1.0,65.0,2.0,1.295099,103.838627,2016-06-11 04:26:37.162195
4381,11678468,62026104,Private room,,MK26,0,,2,1.0,1.0,45.0,1.0,1.313046,103.903894,2016-06-11 03:34:02.156300
4382,11679272,24496358,Private room,,MK28,0,,3,1.0,1.0,136.0,1.0,1.325132,103.91463,2016-06-11 04:27:45.687579
4383,11679463,24496358,Private room,,MK28,0,,3,1.0,1.0,136.0,1.0,1.325506,103.916324,2016-06-11 04:26:03.028559
4384,11681109,10941913,Entire home/apt,,MK21,1,,4,2.0,2.0,103.0,1.0,1.397553,103.912765,2016-06-11 04:08:18.136701
4385,11682513,22003853,Private room,,TS11,1,,2,1.0,2.0,57.0,1.0,1.29984,103.849724,2016-06-11 04:14:02.096692
4386,11683863,62066067,Private room,,MK10,2,,4,1.0,1.0,32.0,3.0,1.346418,103.751118,2016-06-11 03:39:47.616812
4387,11684173,62066067,Private room,,MK10,0,,4,1.0,0.0,24.0,3.0,1.346473,103.752685,2016-06-11 03:55:18.444561
4388,11684730,37961922,Private room,,MK26,7,4.5,2,1.0,1.0,37.0,1.0,1.307021,103.903682,2016-06-11 06:01:56.887351
4389,11685552,62066067,Shared room,,MK10,2,,2,1.0,0.0,11.0,1.0,1.347919,103.752672,2016-06-11 05:16:13.543305
4390,11685704,1391871,Private room,,TS26,1,,2,1.0,1.0,84.0,3.0,1.317964,103.830225,2016-06-11 03:35:43.955475
4391,11687045,46685310,Private room,,TS20,9,4.5,5,1.0,1.0,110.0,1.0,1.296115,103.838739,2016-06-11 05:11:23.133948
4392,11689043,59426726,Private room,,TS05,2,,1,1.0,1.0,72.0,1.0,1.281986,103.842926,2016-06-11 04:29:43.136403
4393,11690559,59426726,Private room,,TS06,0,,3,1.0,1.0,162.0,1.0,1.283517,103.844947,2016-06-11 03:28:33.814563
4394,11698120,1439258,Private room,,MK04,0,,1,1.0,1.0,45.0,1.0,1.314512,103.789605,2016-06-11 03:32:58.951486
4395,11700108,59426726,Private room,,TS05,0,,3,1.0,1.0,163.0,1.0,1.281732,103.843211,2016-06-11 05:42:14.555653
4396,11701491,52390418,Private room,,TS23,0,,3,1.0,1.0,100.0,1.0,1.274895,103.840023,2016-06-11 02:08:30.984883
4397,11702230,62201879,Private room,,MK28,0,,1,1.0,1.0,38.0,2.0,1.327607,103.911804,2016-06-11 04:28:07.427503
4398,11702403,31464513,Entire home/apt,,MK17,0,,14,6.0,4.0,487.0,3.0,1.327858,103.843343,2016-06-11 05:25:35.372209
4399,11703146,51549370,Entire home/apt,,TS24,1,,3,1.0,1.0,108.0,1.0,1.297135,103.829621,2016-06-11 02:21:22.281502
4400,11703677,59905286,Entire home/apt,,MK01,1,,4,2.0,3.0,213.0,3.0,1.266416,103.81625,2016-06-11 01:50:16.575697
4401,11704848,51549370,Entire home/apt,,TS24,3,4.0,3,1.0,1.0,98.0,1.0,1.29571,103.829707,2016-06-11 05:50:47.489445
4402,11705119,5410407,Entire home/apt,,TS21,4,5.0,4,1.0,1.0,153.0,2.0,1.298384,103.837573,2016-06-11 05:45:30.495951
4403,11705653,62223546,Entire home/apt,,MK01,0,,3,1.0,,99.0,2.0,1.289658,103.805029,2016-06-11 05:19:38.301645
4404,11707788,10248444,Entire home/apt,,TS20,1,,4,1.0,1.0,103.0,1.0,1.296621,103.838645,2016-06-11 05:32:34.682733
4405,11708961,1439258,Private room,,MK04,0,,1,1.0,1.0,30.0,1.0,1.314287,103.78986,2016-06-11 04:05:37.823724
4406,11709718,23839193,Private room,,MK17,0,,1,1.0,1.0,213.0,3.0,1.333974,103.84459,2016-06-11 06:00:47.928212
4407,11710654,62246954,Private room,,MK03,0,,1,1.0,1.0,45.0,1.0,1.286724,103.780642,2016-06-11 02:48:14.348881
4408,11711679,15792951,Private room,,TS24,0,,1,1.0,1.0,42.0,3.0,1.289909,103.830795,2016-06-11 05:09:09.548382
4409,11711712,10248444,Entire home/apt,,TS20,0,,4,1.0,1.0,96.0,1.0,1.29715,103.838162,2016-06-11 06:01:17.217379
4410,11711985,61619807,Private room,,TS20,1,,2,1.0,1.0,65.0,2.0,1.296621,103.8398,2016-06-11 05:40:11.144414
4411,11713420,5090931,Entire home/apt,,MK17,0,,2,0.0,1.0,76.0,1.0,1.326829,103.846969,2016-06-11 04:28:34.001861
4412,11713539,61619807,Private room,,TS21,4,4.5,2,1.0,1.0,65.0,2.0,1.295021,103.839488,2016-06-11 04:42:40.982541
4413,11714700,61619807,Entire home/apt,,TS20,0,,2,0.0,1.0,92.0,,1.29642,103.83789,2016-06-11 03:17:17.263726
4414,11714703,61619807,Entire home/apt,,TS21,2,,1,1.0,1.0,83.0,1.0,1.29542,103.838196,2016-06-11 05:32:17.145384
4415,11720802,62026104,Private room,,MK26,0,,2,1.0,1.0,45.0,1.0,1.313959,103.90226,2016-06-11 05:14:47.638080
4416,11721215,62329957,Private room,,MK26,1,,3,1.0,2.0,54.0,3.0,1.31615,103.919949,2016-06-11 04:42:44.775819
4417,11721403,1542902,Entire home/apt,,MK21,0,,4,2.0,2.0,213.0,1.0,1.407242,103.898143,2016-06-11 05:45:03.354537
4418,11721758,26900117,Entire home/apt,,TS18,4,4.0,6,3.0,2.0,182.0,1.0,1.31807,103.851628,2016-06-11 02:07:07.958967
4419,11723740,51465687,Entire home/apt,,TS29,0,,3,1.0,1.0,113.0,4.0,1.323737,103.849885,2016-06-11 05:24:51.448365
4420,11724224,51549370,Entire home/apt,,TS24,4,4.5,2,0.0,1.0,88.0,1.0,1.29539,103.829494,2016-06-11 05:23:51.803939
4421,11724946,35824860,Entire home/apt,,MK31,4,5.0,8,4.0,4.0,519.0,2.0,1.357252,103.965969,2016-06-11 05:07:30.780511
4422,11724955,4207559,Entire home/apt,,MK18,2,,6,3.0,,128.0,1.0,1.387639,103.877787,2016-06-11 02:52:41.954109
4423,11725714,35199559,Shared room,,MK26,14,5.0,2,1.0,1.0,16.0,1.0,1.314292,103.89991,2016-06-11 02:16:55.414384
4424,11740236,16383223,Entire home/apt,,MK34,0,,2,1.0,,565.0,3.0,1.248844,103.825522,2016-06-11 04:54:41.914449
4425,11741894,51957675,Entire home/apt,,TS27,0,,6,1.0,1.0,164.0,1.0,1.302507,103.839607,2016-06-11 03:49:11.031741
4426,11742330,62470700,Entire home/apt,,MK02,0,,2,1.0,1.0,152.0,1.0,1.313515,103.802369,2016-06-11 04:08:23.657710
4427,11742530,15553995,Private room,,MK24,0,,4,1.0,1.0,54.0,1.0,1.314521,103.88392,2016-06-11 05:00:53.962408
4428,11742694,3544325,Entire home/apt,,TS27,0,,6,1.0,1.0,160.0,2.0,1.302548,103.839552,2016-06-11 05:12:38.584451
4429,11744531,61762641,Private room,,TS22,0,,6,1.0,,174.0,1.0,1.284271,103.842706,2016-06-11 04:57:40.015207
4430,11747097,43171492,Entire home/apt,,MK31,12,5.0,5,3.0,3.0,144.0,2.0,1.38045,103.964866,2016-06-11 05:17:57.006122
4431,11747140,22958517,Entire home/apt,,MK24,0,,7,2.0,2.0,198.0,14.0,1.333071,103.887384,2016-06-11 05:09:12.912417
4432,11747584,62503713,Entire home/apt,,MK03,6,5.0,4,1.0,1.0,153.0,2.0,1.304736,103.787634,2016-06-11 05:16:22.785199
4433,11750250,52897090,Entire home/apt,,MK25,20,4.5,6,2.0,2.0,94.0,1.0,1.312155,103.879911,2016-06-11 05:29:40.732769
4434,11750389,56276774,Private room,,MK17,2,,4,1.0,2.0,63.0,1.0,1.324334,103.86437,2016-06-11 05:11:45.573885
4435,11754651,62547985,Private room,,TS19,0,,2,1.0,1.0,99.0,1.0,1.303726,103.848945,2016-06-11 03:39:06.609972
4436,11759860,62584245,Private room,,MK14,1,,2,1.0,1.0,23.0,1.0,1.385636,103.76452,2016-06-11 02:45:34.764574
4437,11760415,29011778,Shared room,,MK26,3,3.5,2,1.0,2.0,1908.0,1.0,1.303484,103.911072,2016-06-11 05:16:49.591550
4438,11760588,2150632,Private room,,TS29,10,4.5,4,1.0,1.0,64.0,1.0,1.321459,103.842682,2016-06-11 04:43:41.001012
4439,11760859,3297430,Private room,,MK05,4,5.0,2,1.0,1.0,35.0,1.0,1.34149,103.768098,2016-06-11 04:33:54.281803
4440,11760964,34807024,Private room,,MK22,3,5.0,1,1.0,1.0,38.0,1.0,1.369128,103.877527,2016-06-11 04:54:52.607596
4441,11761172,34237604,Private room,,MK04,0,,1,1.0,,27.0,1.0,1.308302,103.796526,2016-06-11 04:38:10.335203
4442,11763685,62611235,Private room,,MK25,3,3.5,3,1.0,1.0,49.0,2.0,1.310784,103.881115,2016-06-11 05:13:44.576195
4443,11765634,62621831,Private room,,TS18,0,,2,1.0,1.0,181.0,1.0,1.315249,103.852957,2016-06-11 02:43:18.133484
4444,11776368,24574151,Private room,,MK17,0,,1,1.0,1.0,38.0,15.0,1.333491,103.869517,2016-06-11 03:46:52.462463
4445,11779321,62611235,Private room,,MK25,2,,3,1.0,1.0,49.0,2.0,1.312373,103.881711,2016-06-11 05:26:20.778246
4446,11779445,62719544,Private room,,MK19,2,,2,1.0,1.0,38.0,1.0,1.438408,103.829656,2016-06-11 05:57:08.213715
4447,11779519,4602014,Private room,,MK22,0,,2,1.0,1.0,54.0,1.0,1.368473,103.899397,2016-06-11 05:16:33.528463
4448,11779861,62611235,Private room,,MK25,6,4.0,6,1.0,1.0,56.0,3.0,1.310371,103.88211,2016-06-11 03:58:32.632909
4449,11780361,62624710,Entire home/apt,,TS25,13,5.0,12,4.0,5.0,320.0,,1.307235,103.829126,2016-06-11 05:26:56.632565
4450,11780478,22910666,Private room,,MK11,0,,2,1.0,1.0,44.0,2.0,1.396926,103.747261,2016-06-11 05:07:29.191909
4451,11783874,62747013,Private room,,MK09,0,,2,1.0,,76.0,1.0,1.349592,103.696369,2016-06-11 02:59:16.514215
4452,11784977,8838259,Private room,,TS26,5,4.5,4,1.0,1.0,60.0,1.0,1.317239,103.828027,2016-06-11 05:40:00.193835
4453,11788513,7873886,Entire home/apt,,MK31,1,,4,2.0,2.0,105.0,4.0,1.377444,103.960039,2016-06-11 04:03:41.955762
4454,11800924,19152147,Private room,,MK17,3,3.5,1,1.0,2.0,23.0,2.0,1.324868,103.855737,2016-06-11 03:36:27.169567
4455,11801190,10248444,Private room,,TS20,1,,1,1.0,1.0,65.0,1.0,1.295728,103.837694,2016-06-11 05:39:34.715758
4456,11801331,10248444,Private room,,TS21,3,5.0,2,1.0,1.0,65.0,2.0,1.297518,103.837891,2016-06-11 03:40:40.670787
4457,11803096,1678074,Private room,,MK31,5,4.5,2,1.0,1.0,38.0,3.0,1.376941,103.958773,2016-06-11 01:55:35.874538
4458,11804827,56572620,Private room,,TS13,0,,2,1.0,1.0,69.0,1.0,1.301134,103.859005,2016-06-11 04:46:51.432321
4459,11806328,6476404,Private room,,TS27,9,5.0,1,1.0,2.0,53.0,1.0,1.30502,103.832834,2016-06-11 05:37:55.501728
4460,11811045,23358426,Private room,,MK17,1,,2,1.0,1.0,38.0,1.0,1.325977,103.865277,2016-06-11 06:01:49.419378
4461,11817134,7095710,Entire home/apt,,TS03,4,5.0,2,1.0,1.0,114.0,2.0,1.281784,103.84613,2016-06-11 05:30:52.229969
4462,11828901,14145525,Private room,,TS20,9,5.0,1,1.0,2.0,42.0,1.0,1.297459,103.844042,2016-06-11 04:24:33.920634
4463,11829554,52167152,Entire home/apt,,TS30,1,,2,1.0,1.0,172.0,2.0,1.280446,103.852051,2016-06-11 04:39:11.235106
4464,11830194,6904615,Private room,,TS16,0,,5,1.0,1.0,114.0,1.0,1.30494,103.854124,2016-06-11 04:46:43.625407
4465,11834714,33382743,Entire home/apt,,MK27,1,,3,2.0,1.0,126.0,5.0,1.306676,103.923974,2016-06-11 03:43:39.148855
4466,11835842,60896642,Private room,,MK17,1,,2,1.0,,54.0,2.0,1.328354,103.848936,2016-06-11 03:57:54.648431
4467,11837052,8052372,Entire home/apt,,TS30,0,,7,3.0,,519.0,4.0,1.280547,103.853946,2016-06-11 05:02:09.948394
4468,11839666,62728966,Private room,,MK11,0,,2,1.0,1.0,45.0,3.0,1.383477,103.746744,2016-06-11 04:22:49.856132
4469,11839854,15503071,Private room,,TS18,6,4.5,2,1.0,4.0,53.0,3.0,1.314873,103.854082,2016-06-11 05:29:08.730748
4470,11841685,24496358,Private room,,MK25,0,,2,1.0,,60.0,2.0,1.313215,103.890362,2016-06-11 04:09:53.197536
4471,11850365,51977081,Private room,,MK10,0,,1,1.0,1.0,30.0,1.0,1.344678,103.756369,2016-06-11 03:52:23.367248
4472,11850945,8838259,Private room,,TS26,1,,2,1.0,0.0,53.0,1.0,1.318383,103.826959,2016-06-11 02:53:50.755932
4473,11851207,30813087,Entire home/apt,,TS27,0,,5,2.0,1.0,184.0,1.0,1.301387,103.838699,2016-06-11 04:43:38.251814
4474,11852073,63168211,Private room,,MK18,0,,3,1.0,2.0,38.0,1.0,1.359659,103.873372,2016-06-11 05:47:29.491901
4475,11853146,3544325,Entire home/apt,,TS27,0,,5,2.0,1.0,165.0,2.0,1.301034,103.840775,2016-06-11 05:03:00.181678
4476,11853169,8838259,Private room,,TS26,5,5.0,2,1.0,0.0,42.0,1.0,1.318569,103.827113,2016-06-11 03:56:33.540512
4477,11853455,63179259,Private room,,MK25,2,,2,1.0,1.0,54.0,1.0,1.299788,103.888124,2016-06-11 04:03:24.173049
4478,11853583,60482050,Entire home/apt,,TS27,0,,6,2.0,1.0,198.0,2.0,1.301308,103.840577,2016-06-11 01:58:50.074175
4479,11854588,8838259,Entire home/apt,,TS26,4,5.0,1,1.0,0.0,29.0,1.0,1.318485,103.828195,2016-06-11 04:28:39.920349
4480,11856157,13360988,Private room,,MK19,1,,2,1.0,1.0,38.0,3.0,1.431224,103.834804,2016-06-11 03:36:27.830327
4481,11860123,63217724,Private room,,MK31,24,5.0,2,1.0,1.0,46.0,1.0,1.360522,103.968173,2016-06-11 03:28:30.510040
4482,11863888,7095710,Entire home/apt,,TS03,2,,2,1.0,1.0,123.0,2.0,1.282018,103.846698,2016-06-11 05:30:14.950540
4483,11864366,8527085,Entire home/apt,,TS27,1,,8,2.0,2.0,275.0,2.0,1.302588,103.839267,2016-06-11 05:07:04.227202
4484,11865064,8527085,Entire home/apt,,TS21,0,,9,2.0,2.0,260.0,1.0,1.303504,103.830911,2016-06-11 04:07:04.240845
4485,11865360,7095710,Entire home/apt,,TS03,2,,2,1.0,1.0,103.0,2.0,1.281449,103.847878,2016-06-11 05:45:12.068450
4486,11865801,8527085,Entire home/apt,,TS21,2,,13,3.0,2.0,381.0,2.0,1.304526,103.832839,2016-06-11 04:23:55.783446
4487,11866044,8527085,Entire home/apt,,TS21,1,,16,4.0,3.0,553.0,2.0,1.303168,103.835296,2016-06-11 04:20:37.272841
4488,11868029,4535042,Private room,,MK17,4,4.5,2,1.0,2.0,45.0,1.0,1.326531,103.849303,2016-06-11 04:36:39.868561
4489,11871455,26344495,Private room,,MK28,0,,4,1.0,1.0,151.0,1.0,1.323514,103.916462,2016-06-11 04:29:00.972484
4490,11871765,60024674,Entire home/apt,,TS28,11,4.5,2,1.0,1.0,122.0,2.0,1.316286,103.844626,2016-06-11 05:50:59.011710
4491,11871989,8838259,Entire home/apt,,TS26,1,,16,6.0,3.0,443.0,3.0,1.318532,103.827329,2016-06-11 05:20:09.800667
4492,11872060,47381174,Private room,,MK26,0,,2,1.0,1.0,50.0,1.0,1.310254,103.910541,2016-06-11 04:19:36.122322
4493,11873370,26344495,Private room,,MK28,0,,3,1.0,1.0,136.0,1.0,1.324249,103.916673,2016-06-11 04:48:19.773918
4494,11873588,26344495,Private room,,MK28,0,,3,1.0,1.0,136.0,1.0,1.325864,103.915791,2016-06-11 02:27:47.309516
4495,11874809,63316512,Private room,,MK29,0,,1,1.0,1.0,45.0,2.0,1.35621,103.948487,2016-06-11 05:57:01.039365
4496,11875255,63319626,Private room,,MK05,2,,1,1.0,1.0,38.0,3.0,1.342131,103.759538,2016-06-11 04:08:07.052553
4497,11875596,63321758,Private room,,MK13,1,,1,1.0,1.0,61.0,1.0,1.42853,103.767571,2016-06-11 02:31:04.593514
4498,11876625,50965838,Private room,,MK28,0,,3,1.0,1.0,136.0,2.0,1.323494,103.914554,2016-06-11 04:37:08.370899
4499,11876818,51541090,Entire home/apt,,TS21,0,,3,2.0,2.0,204.0,1.0,1.29154,103.839524,2016-06-11 05:03:12.016252
